comentario,calificacion,codigo,Enlace,Sitio Web,Marca,Modelo estandar,Precio
"Primer iphone que tengo, y la verdad ha sido genial, trae un espacio para una sim card normal y tiene e-sim igualmente, me gustó bastante y la compra valió la pena, llevo una semana de uso y está genial.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Buen producto de acuerdo con lo indicado.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Que chimba de teléfono, la verdad vale 100 por ciento la compra, el mío vino con esim.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Original.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Excelente.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"No tiene slot para sim pero no es difícil conseguir una esim. Original, nuevo, todo perfecto.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Caja completamente sellada, el teléfono cuenta con las especificaciones que muestra en la compra, sí tiene esim, completamente normal. Nuevo.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Excelente producto.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Bellísimo, a mi novia le encantó y la cámara es muy buena, el color y el tamaño perfecto también.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Hasta ahora todo perfecto, espero que siga así.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Es confiable.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Bastante bonito, ya hacia falta un cambio.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Super recomendados, producto original de excelente calidad y buen precio.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Excelente. Recomendado 100%.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Hasta el. Momento el equipo funciona genial para mi hijo fue perfecto.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Perfecto estaso.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Buen producto, tal como se indica en el resumen.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Buena compra por el momento funciona bien.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Todo excelente.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Es un excelente producto por el precio que ofrece, llevo una semana manejándolo y no he tenido problemas. Estoy seguro que cuando renueve el celular (por otro similar) lo haré con ustedes. Gracias.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Excelente, producto nuevo, tal como lo describe las especificaciones técnicas.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Excelente producto igual al ofertado.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Excelente producto, es iphone de china lo cual tiene una restricción al momento de hacer facetime que es no poder desactivar la cámara, pero para todo lo demas es muy bueno, 100% original.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Hasta ahora todo muy bien, producto acorde y original.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
El celular es un 10/10 pero siento que la batería baja rápido.,4,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Quize esperar 8 dias despues de la compra, y de verdad que no he tenido problema alguno, volveria hacer la compra, muy satisfecho!.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Excelente. Es el modelo global, no tiene restricciones ni variaciones de ningun tipo.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Producto de la línea asiática. Nuevo y original, cumple con todas las especificaciones técnicas. Tiene slot de sim física.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Es tal cual lo que se pide. Muy buena opción de compra.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Muy buen producto, tal cómo se especifica en el anuncio.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Excelente.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Es producto original, versión para china.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Me encantó!!!.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Muy buen producto, lo volveria a comprar.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Desde hace tres días que lo tengo ha funcionado bien.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Me gustaría tener mejor cámara y bateria.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
No hay nada como un iphone.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Buen equipo.
Hasta ahora lo que esperaba de un dispositivo iphone. Segiridad y versatilidad.",5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Excelente compra. Me encanta esa marca.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
Por el momento ha salido bien.,5,MI8,,mercadolibre,Apple,IPhone 15,3217900
"El celular es excelente, rápido con buenas funciones el único detalle es la duración de la batería, aunque carga muy rápido.",4,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Tener cuidado con este equipo. Si bien es un iphone nuevo y original, la descripción del artículo no es precisa. El equipo es la versión china, lo que hace que tenga ciertas restricciones:.
- no tiene e-sim.
- no permite realizar llamadas facetime de audio.
- no permite iniciar ni recibir llamadas facetime grupales.
Todas estas restricciones son debido a que el equipo está destino al mercado chino y no pueden ser desbloqueadas por software.",1,MI8,,mercadolibre,Apple,IPhone 15,3217900
La descripcion del producto no es exactamente igual al producto. En este caso el celular no tiene ranuda para sim y dicen que si tiene. Solo tiene para esim.,1,MI8,,mercadolibre,Apple,IPhone 15,3217900
"A pesar de que es un dispositivo original y nuevo, este equipo es la versión china, por lo tanto tiene muchas restricciones en el uso para latinoamérica, la sim no funciona adecuadamente y es un error que no cubre la garantía de apple, mucho cuidado.",1,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Todo iba bien, configure el celular mientras me llegaba el vidrio templado y cuando lo estaba limpiando para colocárselo noté un leve daño en el vidrio del celular, muy muy sutil.",2,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Al momento de registrar el equipo sale inegi duplicado, se está complicando esta parte, no tiene e sim por ser de mercado chino.",3,MI8,,mercadolibre,Apple,IPhone 15,3217900
Bueno.,3,MI8,,mercadolibre,Apple,IPhone 15,3217900
No suministran factura.,1,MI8,,mercadolibre,Apple,IPhone 15,3217900
"Exelente producto, lastima que venga sin cargador.",4,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Me gusto el teléfono.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"El celular tiene buenas propiedades, ha funcionado bien para el precio esta muy bien.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Muy buena opción si buscas una buena calidad de pantalla, nfc, buena estetica, buena bateria, camara aceptable (mejor que muchos de su mismo precio) y buena calidad/precio, llevo un mes usandolo y todo fluido, sin queja alguna.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Excelente equilibrio entre calidad y precio, el modelo a15 se siente muy bien al tacto y va muy fluido para la gama en la que se encuentra.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"El producto ha salido bueno, lo recomiendo.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Es muy buen celular y buena capacidad, lo que falla, es el cargador, solo trae el cable y el cabezota, es tipo europeo.",4,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Es un buen equipo para su precio.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Muy buen equipo, samsung es samsung 🌟.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Hasta el momento bueno, pero con igual presupuesto se pueden comprar algo con mas capacidades.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Es un celular economico pero con buenas prestaciones.
Ventajas.
Pantalla: super amoled de 90 hz tamaño 6. 5 pulgadas resolucion fullhd+. Bateria es de 5000 mah carga rápida por cable de 25 w estetica: tiene un diseño muy bonito, su reverso a pesar de ser plastico sus acabados son buenos. Cuenta con un rendimiento bastante decente, para el segmento al que está dirigido. Admite expansión de memoria a través de una microsd. Samsung promete 4 años de actualizaciones de sistema operativo. Viene con un conector de 3,5 milímetros para auriculares. Cuenta con conectividad 5g. Se puede conseguir a un buen precio.
Desventajas.
Sus cámaras no son las mejores. La carga rápida no es muy potente y no incluye el cargador en la caja. Su pantalla no es muy brillante. No lo puedes exigir mucho en juegos y en multitareas.",4,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Esta bueno, lastima que no decia que era para 1 sola simcard. Y necesitaba de 2.",4,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Buen celular. Me gusto la compra.,4,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Buen producto.,4,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Ya voy a cumplir 1 mes con el celulaf y ha salido muy bueno, es rápido, tiene buena bateria solo lo cargo 1 vez al día, la cámara está bien. Es un celular completo y económico que vale la pena. Los juegos corren muy bien y con buenos gráficos.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Está bien, me parece un buen celular, pero es una falla que no traiga un adaptador para cargar, más cuando tiene un cable de carga rápida usb 3. 0 a usb 3. 0. No es tan fácil ni económico de conseguir.",4,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"El celular por su precio y calidad vale la pena, 6gb de ram y 128gb de almacenamiento es suficiente para las aplicaciones que uso. Recomendado.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
No especifica que no viene con cargador.,4,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Hasta ahora todo va muy bien con el celular.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Buen producto muy chevere.,4,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Me parece muy bueno el celular.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
De muy buena calidad excelente cámara.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Buen producto.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Es muy bueno en relación precio-calidad. Lo único que no me gustó es que debo elegir entre instalar la 2da sim o la memoria micro sd y eso no lo especifica en la descripción por eso lo califico con 4 estrellas.,4,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Me pareció excelente.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Exelente producto muy buena calidad muy buena pantalla muy buena camara recomendado.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Bbb 👌🏾.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Muy bueno.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Tal.
Cuál como se compra en la propia samsung.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"El color es bonito y funciona bien, lo probare 2 meses si no falla, por ahora funciona todo bien.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Excelente adquisición. Tal como lo ofrecen. Rápido, elegante, buena cámara, intuitivo. Por el precio adquiero buena calidad. Hasta ahora llena mis expectativas.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Muy buen producto, precio calidad.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Hasta ahora se le es está dando usó por el momento bien.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Llevo una semana con el y ha funcionado muy bien, calidad de imagen es muy buena.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Versátil elegante y duradero.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Excelente celular.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Buen producto.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Hasta ahora ningun problema, le dura la bateria y tiene una camara decente.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Excelente producto.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Muy satisfecho, la pantalla es muy nitida, es facil de configurar, es rápido. Lo que esperaba.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Me gusto.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Muy buen dispositivo en relación calidad-precio.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Bueno como todos los samsung.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Siempre me ha parecido que es la mejor marca y duradero.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
El producto muy bueno.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Por el momento todo ha salido muy bien.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Me encanto el celular, es el segundo que compro en esa gama.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Cumple totalmente con lo especificado, trae un procesador excelente para su precio, una pantalla fluida y de buena imagen, mejor que la mayoría de telefonos del mismo precio, lo único malo es que no incluye cargador, solo el cable.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Excelente compra.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Excelente celular.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Idéntico a la descripción.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Excelente compra !.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Mui bueno.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Excelente calidad.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Excelente producto cumple con la descripción.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"De momento todo perfecto buen producto recomendado para uso cotidiano normal, no para trabajo u otras actividades.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Teléfono económico con todo lo básico que requieres de un teléfono de buena calidad con el respaldo de samsung.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Es un buen celular.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Me parecio genial, le dura siempre la carga, me gusto mucho las foto que toma, y estaba cuando lo compré a un precio acsecible. Estoy satisfecha con el producto.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Muy bueno.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Excelente equipo.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Muy bueno el celular, sorprende el rendimiento y duración de la batería.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Muy buen producto salio en perfecto estado, muchas gracias.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Muy lindo, hasta el momento todo bien.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Excelente.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Conforme.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Se lo regalé a mi abuela, que es una persona que no necesita digamos que un celular con muchas funciones o para propósitos laborales, tiene lo básico para recibir llamadas, tomar fotos casualmente y mantener la comunicacion por whastapp, tambien abre los bancos y hace transferencias, funciona bien.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Rápido y bueno al tacto.,4,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Buen producto excelente tamaño.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Excelente calidad y sensaciones con el producto.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"En cuestión de precio/calidad es un excelente equipo. De verdad que se siente muy bien en las manos, parece un celular mucho más costoso. El hecho de que tenga actualizaciones de android por 3 años es increíble para un celular de este precio. Su pantalla super amoled hace que sus colores y contraste de negros sean hermosos. La batería me ha durado hasta día y medio, teniendo en cuenta de que no estoy pegado a él todo el día, pero si le doy buen uso en youtube y redes sociales. La cámara trasera de 50 megapíxeles es muy buena, sin embargo, las otras dos dejan mucho que desear. Con respecto a la cámara frontal, es buena, pero nada del otro mundo. Por último los materiales del celular si bien se sienten bien en la mano, creo que no son los mejores y me da miedo que no resista una caída, creo que lo mejor es optar por un estuche y vidrio protector. En conclusión, es un excelente equipo por todo lo que ofrece teniendo en cuenta su precio y marca. Recomendado!.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Muy bien celular, además es muy bonito.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Es un buen celular de gama media. Lo recomienda para personas que no necesiten demasiada potencia de hardware.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"El celular a15 se ve en excelente estado, falta es colocarlo a funcionar. Muchas gracias. Un favor me envien la factura del celular.",4,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Exelente celular.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Tiene un buen volumen, eso es bueno.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Mejor de lo que esperaba, muy bien empacado y dispuesto.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Excelente.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"Bueno, relación calid - precio, optima.",4,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Excelente.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
Excelente producto. Lastima que los samsung vienen ahora sin cargador.,5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
"El producto está considerado como muy bueno, lo compré para un regalo y el usuario ha estado contento. Buen producto.",5,MS16,,mercadolibre,Samsung,Samsung Galaxy A15,599900
