comentario,calificacion,marca,modelo,precio
Todo perfecto igual la foto y a sus especificaciones de muy buena calidad todo original,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"La foto es identica al equipo, corresponde y es un excelente telefono",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Todo muy bien!,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Buena calidad,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Tamaño corresponde ,excelente calidad ,recomendable 😉",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Excelente calidad, el tamaño es tal cual al de la foto. Lo recomiendo. Estoy muy contenta con él.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"El tamaño es apenas, las fotos espectaculares, muy bonito",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Igual a la foto , referencia precisa",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Igual a la fotografía, excelente calidad Es lo que esperaba",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Buen producto, excelente calidad y muy completo",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Calidad, peso Tamaño",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Llego en perfecto estado y no he tenido problemas con el celular,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Es de buena calidad, igual al de la foto, llego súper rápido",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
excelente calidad,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
El teléfono es acordé a las características descritas en la publicación. Me encanta su cámara y lo ligero que es.,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
De muy buena calidad llegó rápido y es lo que se muestra en la imagen bastante conforme,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"El tamaño del producto es preciso, de muy buen tamaño, muy buena calidad , igual como en las fotos.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Muy buena calidad, cómo lo esperabaa",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Excelente, muy buena calidad, es justo lo que pedí.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
El tamaño corresponde,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Es lo que necesitaba,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"muy buen telefono , gran pantalla, la bateria dura todo un dia,",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Era lo que esperaba, muy de calidad el producto",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Excelente calidad, tamaño adecuado, era lo que esperaba en todo sentido.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
El mejor!!,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
excelente equipo y oferta,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Muy buen celular, la batería es mucho mejor que la de otros y la cámara es espectacular.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Cumple con la calidad de Iphone, el tamaño es adecuado, el color es idéntico al de la fotografía, rápido, funciona excelente.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Es igual a la foto y descripción del producto No lo tengo ahora,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Todo dentro de lo esperado,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Excelente experiencia, entrega antes de la fecha estimada",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Es perfecto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"La compra es igual a la descripción, ya había averiguado las características y todo perfecto",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Cumplió de sobremanera mis expectativas, muy buen equipo, buen tamaño de pantalla, el único punto en contra es que no se conecta a las redes 5G.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Buen celular lo recomiendo,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Lo compré a ocho meses aprox. y es una de las mejores compras que hice, la cámara es espectacular, también su batería que dura alrededor de un día o un poquito menos. Es muy fácil de utilizar y muy versátil.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente producto igual a la imagen recomendable 100%,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Corresponde,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
3 todo bien buena calidad,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"El tamaño corresponde a lo especificado en la descripción, excelente aroma y buena fijación",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Buen celular corresponde al tamaño que esperaba,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Buena calidad Omitir,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Buen producto.,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Todo ok,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Corresponde a lo q se compró,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Corresponde a la compra realizada,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Buena calidad, igual a lo esperado",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Llegó muy rápido en la fecha indicada.,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Excelente equipo , cumple tamaño y características de la foto, buena calidad del equipo",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Muy buena y económica,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Todo Perfecto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Aparecia 24 cuotas precio contado en pagina web y al momento de la compra no se respeto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente 👌,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Excelente. Era lo esperado. La información, fotografías precisas.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Tuve un xr y la verdad no es mucho el cambio últimamente se me calienta y se pone lento lo formatearé si sigue así el xr me funcionaba súper nunca me había pasado algo así aparte de eso me funciona muy bien,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Excelente, igual a la foto y un excelente producto de muy buena calidad.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Tiempo de entrega, el teléfono, todo muy bien. Cumplió con mis expectativas 100%",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Llegó a tiempo muy buena oferta,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"El tamaño corresponde, es igual al de la foto, buena calidad👍🏼",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Estoy feliz con mi nuevo iphone 1, fue muy fácil y puntual la entrega en la tienda de Falabella",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Si igual al de la foto excelente el equipo,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Si es buena calidad,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Todo impecable,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Igual a la imagen,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"La cámara muy buena, la batería dura bastante y es resistente a golpes leves",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Las características son las indicadas en el producto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Es igual a la de la foto y hasta el momento es súper bueno, rápido etc",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Excelente calidad, me encantó el diseño es igual a la foto tamaño ideal muy recomendable",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
El tamaño corresponde y es igual al de la foto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Siii muy buena calidad,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Muy bueno,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Excelente , es el producto que compre , cumplieron con los tiempos",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Buen producto, buena compra para regalo de navidad",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Muy buen celular, es un regalo para un adolescente así que está feliz, no hay como apple excelente calidad en todo sentido",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Retire en tienda sin problema,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente. Igual a la foto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente producto igual al de la foto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Igual a la foto Excelente calidad,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Tiene buena calidad, perfectas terminaciones, me encantó su color blanco",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"El producto es igual, al de la foto y las especificaciones son las mismas",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Muy buen producto, equilibrio entre precio y calidad",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Es igual a la foto es maravilloso,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Proceso de compra muy expedito,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Producto igual a la foto y descripcion, excelente calidad, excelente servicio de retiro en tienda",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"El producto es tal cual se describe, tanto en especificaciones técnicas como en apariencia",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Porque es igual de la foto y anda super bien hasta ahora,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Es de muy buena calidad es igual al de la foto un muy buen producto la entrega fue en el plazo que me dieron 24 hrs.todo muy comodo,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente producto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Me encanto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Muy lindo, de tamaño no es tan grande pero muy útil para trasladarlo, al momento todo perfecto 👌 sigo en la misma línea de los iPhone ya que todos me han salido buenos, se carga rápido y dura mucho, al menos yo lo recomiendo 100%",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente teléfono 100% recomendable,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Hermoso, lo amo , precioso ... Mi mejor compra",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"El producto cumplió todas mis expectativas, el tamaño, capacidad, modelo",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Entrega antes de lo estimado y el producto excelente,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"La mejor marca, lo Ame",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Lo tengo desde el 2019 y hasta ahora funciona perfecto, me parece mucho mejor que las versiones anteriores de iphone. Ahora que ha bajado de precio lo recomiendo aun más. Respecto a la cámara, hay otros smartphones superiores, sin embargo, es un detalle, todo lo demás funciona muy bien.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente y hermoso!! Lo tengo hace poco más de un año y a la fecha funciona perfecto.,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Es tamaño es cómo está en la descripción, llego el color que pedí, igual a la foto",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Nada que decir, súper rápido todo",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Una muy buena compra. lo malo que no trae cargador.,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Excelente producto, lo tengo desde julio y no he tenido ningún inconveniente con el. Lo recomiendo totalmente",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente y la cámara fabulosa.recomendable,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Buen tamaño, buen equipo",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Me encanto y llego a tiempo,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente equipo.,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Maravilloso,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
La experiencia de la compra fue maravillosa súper rápida. Increíblemente efectiva. El producto cumplió mis expectativas al 100% es tal cual las fotos y la descripción!!!,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Todo en orden envió muy rápido,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Buena calidad, el tamaño corresponde y es muy bueno",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Calidad Resolución Entrega a tiempo,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Cumple con las espectativas, y la entrega se realizó antes de lo planificado.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Me encanta, muy buena calidad y del tamaño ideal, me gusta el color lila",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Buena calidad, lo recomiendo.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
exelente producto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Perfecto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente producto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente!,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Rapidez,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Me encantó es tal cual la descripción y el celular rápido,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Muy buen producto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Es igual a la foto,",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Es igual a la foto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Rápida, muy ejecutiva, simplemente excelente Todo tal cual como creia",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Equipo de buena calidad,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Es de excelente calidad, la cámara saca muy buenas fotos",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Bueno,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Es igual al de la foto, excelente calidad.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
El producto es el indicado. Venía perfectamente sellado,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Buena calidad y tamaño corresponde,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Excelente producto y buena calidad, fue un regalo y todo muy bien",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Es liviano, tiene una excelente resolución, es más de lo que yo esperaba",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Buena calidad, excelente producto justo lo q buscaba",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Buen diseño .rápido .y una cámara excepcional.y el valor conveniente.recomendable,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Lo ame!!,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Llevo 6 meses y ha sido una excelente compra,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Calidad capacidad y lejos mejor relacion precio calidad recomendable,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Muy rapido . Exelente producto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente resolución de cámara y lo mejor la capacidad de memoria,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente producto y muy lindo,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Corresponde a la foto, excelente calidad, como lo es en general apple, lo compre para regalo y quedo feliz!!",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Celular muy bueno por el precio,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Llevo muy pronto…perfecto para lo que necesito.,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"dispositivo de gama media, excelente relación precio/calidad bastante rápido con los 6gb de ram",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Recomendable, buena cámara y a buen precio 👌",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente producto,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Cumplió con mis expectativas. Muy bonito.,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Excelente, me encanta",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
El mejor iPhone que ha sacado Apple 100% recomendado,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Perfecto todo, la compra exacta de acuerdo a las características entregadas por el sitio web, el producto cumple al 100 %",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Feliz y contento con mi compra, ahora a disfrutar!!!!.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Se lo compre a mi hijo para la pascua...,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Calidad como siempre,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Todo bien,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Igual al de la foto y excelente calidad.,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
El producto cubre las necesidades que presenta.,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"El producto es muy bueno, como toda la gama de iphone, cumple todos los estándares de calidad, buena cámara y con los 128GB tiene capacidad para almacenar todo",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"No hay mucho que evaluar. Solo destacaré la entrega, últimamente he teñido buena experiencia, han cumplido en el tiempo de entrega y en buenas condiciones (cómo debería ser siempre). Han mejora bastante en comparación comparación hace unos cuantos meses atrás.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Muy satisfecho con mi compra. El teléfono cumple todas mis expectativas, las aplicaciones abren muy rápido y la batería me ha durado hasta 48 hrs ocupando el teléfono en forma permanente.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Todo excelente estaba esperando esta oferta y muy buen celular,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Tamaño adecuado, gran capacidad de almacenamiento",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"El iPhone 11 cumplió todas mis espectativaa.. ( buen tamaño, liviano, rápido etc) pero lo mejor es que lo necesitaba urgente y me lo consiguieron para el mismo día.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"El mismo día que lo compré lo pude retirar, muy muy rápido.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Lleho rapido,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Una maravilla la fecha de entrega, buen estado y excelente producto. Recomendado, si <3",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Es tal como se espera, lo compré en rojo y se ve muy bien",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"diseño comodo, de facil uso con la calidad y el lujo de apple, tamaño ideal, excelentes fotografias, capacidad de memoria.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
10/10. 5 meses de usos y todo funciona excelente.,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Maravilloso!!; se Lo regalé a mi hija ; y lo mejor es que lo compré con precio de oferta !!; fotos maravillosas ; la carga dura bastante así que ahora no tiene excusas para no Contestar cuando la Llamo !!!. Ah!, el color morado es maravilloso .!!",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Producto nuevo, de fábrica, todo venia a la perfección. Un equipo que va bien para un uso diario de redes sociales, correo y fotos",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Super,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Excelente celular tiene para llamar y video también también tiene para Internet jajajajajaj 🤣,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
Es igual a la foto .,5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Producto, cumple con los tamaños descritos.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
"Esta a muy buen valor para las prestaciones que tiene, el color es muy lindo y el tamaño perfecto para el que le gustan los teléfonos de tamaños normales y no muy grandes.",5,Apple,iPhone 11 128 GB 4GB RAM,2549900.0
